Tspace,MSEtrain,MSEtest
17.202397247936,0.0499637516737756,0.671578602197629
18.5425912998785,0.0454532928729114,0.672926738733669
19.9871963865725,0.0412697736684411,0.674646256773765
21.5443469003188,0.0374012005271509,0.67672179664886
23.2228109627772,0.0338345102529503,0.679136735464648
25.0320397971733,0.0305558598921292,0.68187308581076
26.9822209469654,0.0275509108156815,0.684911446516987
29.0843356406405,0.0248050853299555,0.688230989409496
31.3502206256511,0.0223037823228371,0.691809468623299
33.7926348196743,0.02003254629936,0.695623243232853
36.4253311544964,0.0179771906057702,0.699647308793281
39.2631340170684,0.0161238800961558,0.703855337961664
42.3220227237928,0.0144591808939216,0.70821973406223
45.6192214980746,0.0129700855737573,0.712711703944568
49.1732964577902,0.0116440215731235,0.717301357702129
53.0042601587967,0.0104688494823495,0.721957842895295
57.1336842831558,0.0094328564900652,0.726649520074261
61.5848211066027,0.00852474894383692,0.731344184851098
66.3827344292309,0.00773364684622102,0.736009339723978
71.5544407066457,0.0070490821662792,0.740612516453847
77.1290611762799,0.00646100207712164,0.745121647127248
83.1379858354733,0.00595977758683341,0.749505479163924
89.6150501946605,0.00553621747330069,0.753734026487797
96.5967258009384,0.00518158693693027,0.757779045934916
104.12232560483,0.0048876299395435,0.761614524824778
112.234225326642,0.00464659380796872,0.765217162633788
120.97810206889,0.00445125436301996,0.768566827106314
130.403191518413,0.00429493961001803,0.771646963198297
140.562565186422,0.00417154991849977,0.774444932282784
151.513429247605,0.00407557264662972,0.776952259370889
163.317446661017,0.0040020893454662,0.779164767992507
176.041084386555,0.00394677401636701,0.781082586029244
189.755987652185,0.00390588138546533,0.782710011248768
204.539383379339,0.00387622477895855,0.784055232419607
220.474515038148,0.00385514388885855,0.78512991033298
237.651111381107,0.00384046344884337,0.785948632241939
256.165891694573,0.00383044451861103,0.786528262367354
276.123110413075,0.00382373062361019,0.786887219301147
297.635144163132,0.00381929134509629,0.787044717414136
320.823124542108,0.00381636605459956,0.787020012900375
345.817620195238,0.00381441032106244,0.786831695249664
372.759372031494,0.00381304711009589,0.786497061482781
401.800085718209,0.00381202430193395,0.786031603600648
433.1032859169,0.00381117936458986,0.785448630037868
466.845237070379,0.00381041133055504,0.784759030516086
503.215935926,0.00380965963150137,0.783971181862299
542.420181383802,0.00380888891356257,0.783090981455323
584.678727693759,0.00380807871726474,0.782121986211447
630.229527495602,0.00380721685367824,0.781065629313596
679.32907170067,0.00380629540318322,0.779921484670106
732.253833760454,0.00380530844937432,0.778687550300804
789.301826454357,0.00380425088094616,0.777360525962006
850.794279962744,0.00380311780344722,0.775936066450689
917.077450674293,0.0038019042733004,0.774408999087649
988.524570912828,0.00380060518928049,0.772773500783055
1065.53795056231,0.00379921525553817,0.771023235931687
1148.55124242394,0.00379772897569586,0.769151460589356
1238.0318840614,0.0037961406610254,0.767151100755054
1334.48372988384,0.00379444444658339,0.765014813293836
1438.44988828766,0.00379263431369092,0.762735037505696
1550.51577983263,0.00379070411883431,0.760304044101438
1671.31243367249,0.00378864762965092,0.757713986873727
1801.52004080202,0.00378645856885917,0.754956960998465
1941.87178412825,0.00378413066708672,0.752025070847185
2093.15796693257,0.00378165772557648,0.748910509468012
2256.23046297064,0.00377903368977139,0.745605651441211
2432.00751326795,0.00377625273474869,0.742103160539062
2621.47889662135,0.00377330936342246,0.738396113424746
2825.71150292083,0.00377019851832339,0.734478140437063
3045.85534067428,0.00376691570759102,0.730343584275256
3283.15001256305,0.00376345714558002,0.725987677084985
3538.93169549099,0.00375981990813901,0.721406736025805
3814.64066443118,0.00375600210219096,0.716598376849935
4111.82940243583,0.00375200304868373,0.711561744321508
4432.17134247609,0.00374782347729474,0.706297757436757
4777.47029033577,0.0037434657304305,0.700809366354222
5149.67058161834,0.00373893397308511,0.695101816701348
5550.86803005981,0.00373423440397525,0.689182915489863
5983.32172879628,0.00372937546209284,0.683063291260082
6449.46677103762,0.00372436802141873,0.676756639313942
6951.92796177561,0.00371922556506576,0.670279941040937
7493.53459773576,0.00371396432863658,0.66365364447061
8077.33639879672,0.00370860340117263,0.656901791413648
8706.62068058512,0.00370316477086452,0.650052075031897
9384.93086494272,0.00369767330183457,0.643135810596778
10116.0864324958,0.00369215662797617,0.636187801785616
10904.2044296775,0.00368664495025461,0.6292460853897
11753.7226513064,0.00368117072525198,0.622351539050913
12669.4246292591,0.00367576823532145,0.61554733989005
13656.4665679461,0.00367047303468726,0.608878266892761
14720.40637826,0.00366532127133201,0.602389846858643
15867.2349734832,0.00366034889161404,0.596127352649215
17103.4100033784,0.00365559074310973,0.590134673259142
18435.8922164149,0.00365107960092748,0.584453087500453
19872.1846548805,0.00364684515309888,0.579119986146368
21420.3749035838,0.00364291299083486,0.57416760020555
23089.1806300419,0.00363930365836218,0.569621804230096
24887.9986725867,0.003636031823397,0.565501071566013
26826.9579527973,0.00363310563171004,0.561815661453711
28916.976510203,0.00363052630627014,0.558567114168864
31169.8229804114,0.00362828804211346,0.55574811861449
33598.1828628378,0.00362637823182066,0.553342796298537
36215.7299511808,0.00362477803366046,0.551327416886617
39037.2033288609,0.00362346326648377,0.549671525281765
42078.4903629741,0.00362240558488369,0.548339421687398
45356.716164087,0.00362157385859807,0.547291898902958
48890.3400156144,0.00362093565587607,0.546488110560524
52699.2593157566,0.0036204587158557,0.545887425519423
56804.9216172843,0.00362011229330927,0.545451121513254
61230.4453960519,0.00361986827211358,0.545143787517948
66000.7502282709,0.00361970197073891,0.54493433822926
71142.6971095573,0.00361959260044675,0.5447965911424
76685.2397058701,0.0036195233789571,0.544709409711637
82659.5873880181,0.00361948134200096,0.544656466008665
89099.3809677612,0.00361945692558097,0.544625714598466
96040.8821250539,0.00361944340802478,0.544608689829224
103523.177593074,0.00361943630128714,0.544599739204814
111588.399250775,0.00361943276729648,0.544595288298524
120281.961362278,0.00361943111222018,0.544593203802441
129652.816298967,0.00361943038557899,0.54459228862962
139753.730184229,0.00361943008799459,0.544591913835239
150641.580012959,0.00361942997492104,0.544591771423891
162377.673918872,0.00361942993528674,0.544591721506251
175028.09639301,0.00361942992255027,0.544591705465409
188664.080397325,0.00361942991882303,0.544591700771175
203362.408468667,0.00361942991783692,0.544591699529102
219205.845071732,0.00361942991760289,0.544591699234241
236283.602635518,0.00361942991755337,0.544591699171958
254691.843897454,0.00361942991754405,0.544591699160357
274534.223383871,0.00361942991754272,0.54459169915847
295922.471075796,0.00361942991754249,0.544591699158204
318977.021546632,0.00361942991754249,0.544591699158172
343827.692114331,0.00361942991754249,0.544591699158169
370614.413826624,0.00361942991754249,0.544591699158169
399488.019395418,0.00361942991754249,0.544591699158169
430611.092517117,0.00361942991754249,0.544591699158169
464158.883361277,0.00361942991754249,0.544591699158169
500320.2953826,0.00361942991754249,0.544591699158169
539298.949012887,0.00361942991754249,0.544591699158169
581314.328222471,0.00361942991754249,0.544591699158169
626603.016407266,0.00361942991754249,0.544591699158169
675420.028560559,0.00361942991754249,0.544591699158169
728040.247230858,0.00361942991754249,0.544591699158169
784759.970351462,0.00361942991754249,0.544591699158169
845898.579657432,0.00361942991754249,0.544591699158169
911800.339084566,0.00361942991754249,0.544591699158169
982836.333277001,0.00361942991754249,0.544591699158169
1059406.55711885,0.00361942991754249,0.544591699158169
1141942.16805586,0.00361942991754249,0.544591699158169
1230907.9138896,0.00361942991754249,0.544591699158169
1326804.74971472,0.00361942991754249,0.544591699158169
1430172.65873509,0.00361942991754249,0.544591699158169
1541593.69284227,0.00361942991754249,0.544591699158169
1661695.25007769,0.00361942991754249,0.544591699158169
1791153.60743323,0.00361942991754249,0.544591699158169
1930697.72888325,0.00361942991754249,0.544591699158169
2081113.37009039,0.00361942991754249,0.544591699158169
2243247.50289842,0.00361942991754249,0.544591699158169
2418013.08452572,0.00361942991754249,0.544591699158169
2606394.19831435,0.00361942991754249,0.544591699158169
2809451.59498141,0.00361942991754249,0.544591699158169
3028328.66557495,0.00361942991754249,0.544591699158169
3264257.87976732,0.00361942991754249,0.544591699158169
3518567.72573927,0.00361942991754249,0.544591699158169
3792690.19073225,0.00361942991754249,0.544591699158169
4088168.8243913,0.00361942991754249,0.544591699158169
4406667.4303018,0.00361942991754249,0.544591699158169
4749979.4346614,0.00361942991754249,0.544591699158169
5120037.98484088,0.00361942991754249,0.544591699158169
5518926.83469737,0.00361942991754249,0.544591699158169
5948892.07793433,0.00361942991754249,0.544591699158169
6412354.79557692,0.00361942991754249,0.544591699158169
6911924.68877937,0.00361942991754249,0.544591699158169
7450414.77372892,0.00361942991754249,0.544591699158169
8030857.22139152,0.00361942991754249,0.544591699158169
8656520.43129095,0.00361942991754249,0.544591699158169
9330927.43546168,0.00361942991754249,0.544591699158169
10057875.7362059,0.00361942991754249,0.544591699158169
10841458.6893583,0.00361942991754249,0.544591699158169
11686088.5534665,0.00361942991754249,0.544591699158169
12596521.3346714,0.00361942991754249,0.544591699158169
13577883.5671893,0.00361942991754249,0.544591699158169
14635701.1801908,0.00361942991754249,0.544591699158169
15775930.6136236,0.00361942991754249,0.544591699158169
17004992.3581879,0.00361942991754249,0.544591699158169
18329807.1083244,0.00361942991754249,0.544591699158169
19757834.731787,0.00361942991754249,0.544591699158169
21297116.2752348,0.00361942991754249,0.544591699158169
22956319.2423691,0.00361942991754249,0.544591699158169
24744786.3995735,0.00361942991754249,0.544591699158169
26672588.383874,0.00361942991754249,0.544591699158169
28750580.4094488,0.00361942991754249,0.544591699158169
30990463.3919943,0.00361942991754249,0.544591699158169
33404849.8351324,0.00361942991754249,0.544591699158169
36007334.8498562,0.00361942991754249,0.544591699158169
38812572.7069154,0.00361942991754249,0.544591699158169
41836359.3532002,0.00361942991754249,0.544591699158169
45095721.3567615,0.00361942991754249,0.544591699158169
48609011.7813064,0.00361942991754249,0.544591699158169
52396013.5300263,0.00361942991754249,0.544591699158169
56478050.7406755,0.00361942991754249,0.544591699158169
60878108.8591476,0.00361942991754249,0.544591699158169
65620964.0676755,0.00361942991754249,0.544591699158169
70733322.7964444,0.00361942991754249,0.544591699158169
76243972.1041914,0.00361942991754249,0.544591699158169
82183941.7745681,0.00361942991754249,0.544591699158169
88586679.0410083,0.00361942991754249,0.544591699158169
95488236.9239568,0.00361942991754249,0.544591699158169
102927477.240961,0.00361942991754249,0.544591699158169
110946289.432752,0.00361942991754249,0.544591699158169
119589826.437498,0.00361942991754249,0.544591699158169
128906758.941402,0.00361942991754249,0.544591699158169
138949549.437314,0.00361942991754249,0.544591699158169
149774747.63452,0.00361942991754249,0.544591699158169
161443308.88316,0.00361942991754249,0.544591699158169
174020937.406249,0.00361942991754249,0.544591699158169
187578456.272016,0.00361942991754249,0.544591699158169
202192206.189836,0.00361942991754249,0.544591699158169
217944475.375299,0.00361942991754249,0.544591699158169
234923962.904966,0.00361942991754249,0.544591699158169
253226278.16988,0.00361942991754249,0.544591699158169
272954479.2402,0.00361942991754249,0.544591699158169
294219653.172437,0.00361942991754249,0.544591699158169
317141541.5269,0.00361942991754249,0.544591699158169
341849214.617593,0.00361942991754249,0.544591699158169
368481798.291168,0.00361942991754249,0.544591699158169
397189257.32733,0.00361942991754249,0.544591699158169
428133239.87194,0.00361942991754249,0.544591699158169
461487987.657694,0.00361942991754249,0.544591699158169
497441317.137746,0.00361942991754249,0.544591699158169
536195677.056883,0.00361942991754249,0.544591699158169
577969288.415333,0.00361942991754249,0.544591699158169
622997373.244183,0.00361942991754249,0.544591699158169
671533479.111513,0.00361942991754249,0.544591699158169
723850906.817325,0.00361942991754249,0.544591699158169
780244249.316504,0.00361942991754249,0.544591699158169
841031050.53526,0.00361942991754249,0.544591699158169
906553593.421636,0.00361942991754249,0.544591699158169
977180827.298391,0.00361942991754249,0.544591699158169
1053310445.37094,0.00361942991754249,0.544591699158169
1135371124.08852,0.00361942991754249,0.544591699158169
1223824936.96819,0.00361942991754249,0.544591699158169
1319169956.47357,0.00361942991754249,0.544591699158169
1421943058.59916,0.00361942991754249,0.544591699158169
1532722945.95261,0.00361942991754249,0.544591699158169
1652133406.35737,0.00361942991754249,0.544591699158169
1780846825.32468,0.00361942991754249,0.544591699158169
1919587972.17311,0.00361942991754249,0.544591699158169
2069138081.11479,0.00361942991754249,0.544591699158169
2230339250.2885,0.00361942991754249,0.544591699158169
2404099183.50997,0.00361942991754249,0.544591699158169
2591396301.43966,0.00361942991754249,0.544591699158169
2793285250.94826,0.00361942991754249,0.544591699158169
3010902843.70259,0.00361942991754249,0.544591699158169
3245474457.41133,0.00361942991754249,0.544591699158169
3498320935.77503,0.00361942991754249,0.544591699158169
3770866025.99345,0.00361942991754249,0.544591699158169
4064644395.70963,0.00361942991754249,0.544591699158169
4381310274.53331,0.00361942991754249,0.544591699158169
4722646768.80295,0.00361942991754249,0.544591699158169
5090575902.03669,0.00361942991754249,0.544591699158169
5487169437.60861,0.00361942991754249,0.544591699158169
5914660544.59176,0.00361942991754249,0.544591699158169
6375456372.45652,0.00361942991754249,0.544591699158169
6872151605.43111,0.00361942991754249,0.544591699158169
7407543072.84715,0.00361942991754249,0.544591699158169
7984645497.73908,0.00361942991754249,0.544591699158169
8606708472.37616,0.00361942991754249,0.544591699158169
9277234756.31406,0.00361942991754249,0.544591699158169
10000000000,0.00361942991754249,0.544591699158169
